,priors_count_1,priors_count_0,charge_degree_1,charge_degree_0,juv_fel_count_1,juv_fel_count_0,juv_misd_count_1,juv_misd_count_0,high_risk_1,high_risk_0,attr_1,attr_0,delta
0,0.6713286713286714,0.5452830188679245,0.9265734265734266,0.8716981132075472,0.0,0.0,0.006993006993006993,0.005660377358490566,0.03496503496503497,0.007547169811320755,221,480,1.5331759276004702
1,1.0314523589269196,0.8819969742813918,0.33765032377428306,0.45310136157337366,0.027752081406105456,0.012102874432677761,0.005550416281221091,0.00680786686838124,0.1147086031452359,0.03252647503782148,221,480,1.2603406526838978
2,0.4072289156626506,0.45467224546722457,0.4602409638554217,0.5341701534170153,0.0,0.0,0.0,0.0,0.03132530120481928,0.01394700139470014,221,480,0.8091615848364132
3,1.1165467625899281,0.8824609733700642,0.376978417266187,0.4738292011019284,0.0,0.004591368227731864,0.0057553956834532375,0.0009182736455463728,0.04892086330935252,0.011019283746556474,221,480,1.4905571521963294
4,1.0895238095238096,0.9047619047619048,0.4742857142857143,0.5345238095238095,0.0,0.0035714285714285713,0.0038095238095238095,0.0011904761904761906,0.04,0.010714285714285714,221,480,1.3173014896329391
5,0.8813559322033898,0.7172774869109948,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221,480,0.0
6,1.2670700086430424,1.1158798283261802,0.3362143474503025,0.44420600858369097,0.06309420916162489,0.02145922746781116,0.05099394987035436,0.02861230329041488,0.12532411408815902,0.03719599427753934,221,480,1.2147022194392258
7,0.7195945945945946,0.6141732283464567,0.7905405405405406,0.7480314960629921,0.0033783783783783786,0.0031496062992125984,0.0,0.0,0.02364864864864865,0.0031496062992125984,221,480,2.016028513063999
8,1.0771349862258952,0.8437047756874095,0.7465564738292011,0.7351664254703328,0.0,0.005788712011577424,0.013774104683195593,0.005788712011577424,0.024793388429752067,0.00723589001447178,221,480,1.2315236544049382
9,0.8845029239766082,0.7408759124087592,0.45614035087719296,0.5063868613138686,0.03508771929824561,0.012773722627737226,0.0,0.0,0.07017543859649122,0.020072992700729927,221,480,1.2516231074349855
10,1.0166666666666666,0.8317901234567902,0.7722222222222223,0.6959876543209876,0.0,0.0015432098765432098,0.008333333333333333,0.0015432098765432098,0.030555555555555555,0.006172839506172839,221,480,1.599387576580599
11,0.7475,0.659634317862166,0.7875,0.7229254571026723,0.0025,0.0,0.01,0.0028129395218002813,0.0625,0.011251758087201125,221,480,1.7146421658836237
12,0.7091346153846154,0.5947075208913649,0.8365384615384616,0.7674094707520891,0.004807692307692308,0.001392757660167131,0.0,0.0,0.06490384615384616,0.016713091922005572,221,480,1.3567145250032897
13,0.8089700996677741,0.6786516853932584,0.654485049833887,0.6438202247191012,0.0,0.0011235955056179776,0.016611295681063124,0.012359550561797753,0.05149501661129568,0.011235955056179775,221,480,1.522366128908465
14,0.9661016949152542,0.7436762225969646,1.0,1.0,0.002824858757062147,0.003372681281618887,0.022598870056497175,0.013490725126475547,0.0903954802259887,0.025295109612141653,221,480,1.2735831875614674
15,0.6476426799007444,0.5377229080932785,0.8287841191066998,0.7695473251028807,0.0,0.0,0.0,0.0,0.04714640198511166,0.015089163237311385,221,480,1.1392808764300453
16,0.45226130653266333,0.3968668407310705,1.0,1.0,0.0,0.0,0.0,0.0,0.020100502512562814,0.0026109660574412533,221,480,2.041024525576044
17,0.5641891891891891,0.5387263339070568,0.7871621621621622,0.7160068846815835,0.006756756756756757,0.0017211703958691911,0.0,0.0,0.05405405405405406,0.01721170395869191,221,480,1.1443949317735864
18,1.1049723756906078,0.7981651376146789,0.7651933701657458,0.7324159021406728,0.0,0.0,0.013812154696132596,0.0030581039755351682,0.03591160220994475,0.00764525993883792,221,480,1.5469745846588638
19,0.43768115942028984,0.5961945031712473,0.4318840579710145,0.507399577167019,0.0,0.0,0.014492753623188406,0.0021141649048625794,0.10434782608695652,0.02959830866807611,221,480,1.2600125803014246
20,0.6613756613756614,0.6286919831223629,0.8386243386243386,0.7623066104078763,0.0026455026455026454,0.0014064697609001407,0.0,0.0,0.05026455026455026,0.01969057665260197,221,480,0.9371598837348348
21,0.5945017182130584,0.5349716446124764,1.0,1.0,0.0,0.0,0.0,0.0,0.044673539518900345,0.020793950850661626,221,480,0.7647192493499729
22,0.45652173913043476,0.5524861878453039,1.0,1.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,221,480,0.0
23,0.6761453396524486,0.6087962962962963,0.5466034755134281,0.6238425925925926,0.00315955766192733,0.003472222222222222,0.007898894154818325,0.0011574074074074073,0.12006319115323855,0.03125,221,480,1.3459988209418814
24,1.008849557522124,0.7647058823529411,0.8207964601769911,0.7536764705882353,0.0,0.0012254901960784314,0.0,0.0,0.06637168141592921,0.020833333333333332,221,480,1.1587162127378152
25,0.5232558139534884,0.39953271028037385,0.9922480620155039,0.9976635514018691,0.03488372093023256,0.011682242990654205,0.007751937984496124,0.0,0.06589147286821706,0.02102803738317757,221,480,1.1421523773801763
26,1.048951048951049,0.7851239669421488,1.0,1.0,0.0034965034965034965,0.002066115702479339,0.017482517482517484,0.0,0.024475524475524476,0.006198347107438017,221,480,1.3733909562839826
27,0.7053824362606232,0.6493688639551192,0.8555240793201133,0.7798036465638148,0.0,0.001402524544179523,0.014164305949008499,0.0,0.05099150141643059,0.012622720897615708,221,480,1.3961605440409444
28,0.9543859649122807,0.7043650793650794,1.0,1.0,0.0035087719298245615,0.003968253968253968,0.0,0.0,0.017543859649122806,0.005952380952380952,221,480,1.0809127115687087
29,1.0,0.7129485179407177,0.7774390243902439,0.7535101404056163,0.13719512195121952,0.0358814352574103,0.003048780487804878,0.0062402496099844,0.03048780487804878,0.0093603744149766,221,480,1.180841472302517
30,0.700507614213198,0.5877192982456141,0.38578680203045684,0.5839598997493735,0.028764805414551606,0.013784461152882205,0.05583756345177665,0.021303258145363407,0.15905245346869712,0.05263157894736842,221,480,1.1059177440303463
31,1.0666666666666667,0.6945812807881774,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221,480,0.0
32,0.7771084337349398,0.6508196721311476,0.7801204819277109,0.7540983606557377,0.0,0.004918032786885246,0.0,0.0,0.030120481927710843,0.003278688524590164,221,480,2.2177619006849687
33,0.7088607594936709,0.5720620842572062,1.0,1.0,0.004219409282700422,0.004434589800443459,0.0,0.0,0.02109704641350211,0.0022172949002217295,221,480,2.2528451108016476
34,0.6279926335174953,0.6519607843137255,0.6095764272559853,0.6678921568627451,0.001841620626151013,0.0,0.02394106813996317,0.012254901960784314,0.09392265193370165,0.03308823529411765,221,480,1.0432938017501683
35,0.6129032258064516,0.5427927927927928,1.0,1.0,0.004032258064516129,0.0022522522522522522,0.0,0.0,0.036290322580645164,0.009009009009009009,221,480,1.3933260324835715
36,1.0557768924302788,0.9209401709401709,0.6573705179282868,0.5833333333333334,0.0,0.0,0.0796812749003984,0.029914529914529916,0.08366533864541832,0.023504273504273504,221,480,1.2696425217109153
37,0.8660714285714286,0.7429245283018868,0.7008928571428571,0.6179245283018868,0.022321428571428572,0.014150943396226415,0.06696428571428571,0.02358490566037736,0.11607142857142858,0.0330188679245283,221,480,1.2571266117831414
38,0.6862745098039216,0.581081081081081,1.0,1.0,0.0,0.0,0.0,0.0,0.027450980392156862,0.0045045045045045045,221,480,1.8073239857691665
39,0.8025210084033614,0.6164383561643836,0.9915966386554622,0.997716894977169,0.07142857142857142,0.01598173515981735,0.0,0.0045662100456621,0.03361344537815126,0.00684931506849315,221,480,1.5907774897166977
40,0.3211845102505695,0.34104046242774566,0.6583143507972665,0.7312138728323699,0.0,0.0,0.0,0.0,0.0387243735763098,0.014450867052023121,221,480,0.9857147936046686
41,0.35944700460829493,0.4797570850202429,0.7142857142857143,0.6700404858299596,0.0,0.0020242914979757085,0.027649769585253458,0.006072874493927126,0.013824884792626729,0.0020242914979757085,221,480,1.9212504523155727
42,0.5818181818181818,0.5541044776119403,1.0,1.0,0.006060606060606061,0.0018656716417910447,0.0,0.0,0.05757575757575758,0.027985074626865673,221,480,0.7214302846745064
43,0.7389937106918238,0.6363636363636364,0.7484276729559748,0.7107438016528925,0.03773584905660377,0.009917355371900827,0.009433962264150943,0.001652892561983471,0.031446540880503145,0.0049586776859504135,221,480,1.8471498795766006
44,1.3163064833005893,0.9930151338766007,0.7838899803536346,0.7462165308498254,0.003929273084479371,0.005820721769499418,0.043222003929273084,0.024447031431897557,0.068762278978389,0.02910360884749709,221,480,0.8597931420549456
45,0.7653061224489796,0.6813793103448276,0.7882653061224489,0.7751724137931034,0.0,0.0,0.02040816326530612,0.002758620689655172,0.04591836734693878,0.015172413793103448,221,480,1.1073863001620063
46,0.8671497584541062,0.7393048128342246,0.7971014492753623,0.7513368983957219,0.0024154589371980675,0.0053475935828877,0.0,0.0,0.05555555555555555,0.013368983957219251,221,480,1.4244461270842668
47,0.6558704453441295,0.5419354838709678,1.0,1.0,0.004048582995951417,0.004301075268817204,0.0,0.0,0.02834008097165992,0.0064516129032258064,221,480,1.4799469293465828
48,0.7766497461928934,0.6586021505376344,0.8477157360406091,0.7916666666666666,0.0,0.0,0.0,0.0,0.06598984771573604,0.010752688172043012,221,480,1.814345121876804
49,0.655688622754491,0.551829268292683,0.7425149700598802,0.7195121951219512,0.0,0.0,0.0,0.001524390243902439,0.059880239520958084,0.01524390243902439,221,480,1.3681669765273339
50,0.9652777777777778,0.6666666666666666,0.9930555555555556,1.0,0.006944444444444444,0.003663003663003663,0.1111111111111111,0.018315018315018316,0.125,0.047619047619047616,221,480,0.965080896043587
51,0.9728629579375848,0.8179979777553084,0.5115332428765265,0.5955510616784631,0.03934871099050204,0.010111223458038422,0.04748982360922659,0.0262891809908999,0.14111261872455902,0.05358948432760364,221,480,0.9682054250226264
52,0.971201588877855,0.7952883834281073,0.44985104270109233,0.5142160844841592,0.030784508440913606,0.010560519902518278,0.022840119165839126,0.010560519902518278,0.12313803376365443,0.02924451665312754,221,480,1.437613860614818
53,1.1086065573770492,0.8153846153846154,0.8217213114754098,0.75,0.010245901639344262,0.00641025641025641,0.040983606557377046,0.014102564102564103,0.05737704918032787,0.016666666666666666,221,480,1.2362336665441576
54,0.6277955271565495,0.6103286384976526,0.5239616613418531,0.6279342723004695,0.0,0.0,0.0,0.0,0.1182108626198083,0.035211267605633804,221,480,1.2111038672712315
55,1.1367521367521367,0.8622222222222222,0.8518518518518519,0.7540740740740741,0.002849002849002849,0.002962962962962963,0.002849002849002849,0.0014814814814814814,0.03418803418803419,0.0044444444444444444,221,480,2.0402208285265546
56,0.7972972972972973,0.6818181818181818,0.6981981981981982,0.6172248803827751,0.0045045045045045045,0.0023923444976076554,0.02702702702702703,0.0023923444976076554,0.08558558558558559,0.023923444976076555,221,480,1.2746579368248716
57,0.6233333333333333,0.5868725868725869,1.0,1.0,0.0,0.005791505791505791,0.0,0.0,0.03666666666666667,0.015444015444015444,221,480,0.8646464987218165
58,1.173728813559322,0.9708667152221413,0.3313559322033898,0.4362709395484341,0.02711864406779661,0.010924981791697014,0.05084745762711865,0.027676620538965767,0.13050847457627118,0.041514930808448654,221,480,1.1453850228873397
59,1.0514705882352942,0.9042784626540972,0.3556985294117647,0.4379985496736766,0.021139705882352942,0.014503263234227702,0.03860294117647059,0.018129079042784626,0.11029411764705882,0.03770848440899202,221,480,1.0732654745780326
60,0.6865079365079365,0.5379464285714286,1.0,1.0,0.0,0.0,0.0,0.0,0.03968253968253968,0.006696428571428571,221,480,1.7793369492294977
61,0.6493055555555556,0.5315985130111525,0.8958333333333334,0.8680297397769516,0.003472222222222222,0.0037174721189591076,0.0,0.0,0.020833333333333332,0.0037174721189591076,221,480,1.7235103686939481
62,0.6231155778894473,0.6002785515320335,0.8517587939698492,0.7395543175487466,0.007537688442211055,0.001392757660167131,0.0,0.0,0.05778894472361809,0.006963788300835654,221,480,2.116073867258836
