,workclass_1,workclass_0,education_1,education_0,occupation_1,occupation_0,hours-per-week_1,hours-per-week_0,education-num_1,education-num_0,attr_1,attr_0,delta,experiment
0,4.12807881773399,4.327183271832718,10.571428571428571,10.450184501845019,7.073891625615763,8.115621156211562,44.11330049261084,52.02214022140221,13.22167487684729,13.482164821648217,203.0,813.0,1.0724440838661278,fairlearn
1,3.7098214285714284,4.17458432304038,9.066964285714286,10.28503562945368,7.816964285714286,7.697149643705464,44.924107142857146,52.20071258907363,12.388392857142858,13.244655581947743,224.0,842.0,1.1248010597667957,fairlearn
2,4.175115207373272,4.410958904109589,8.84331797235023,10.387297633872976,7.04147465437788,7.688667496886675,44.14746543778802,52.32876712328767,11.981566820276498,13.310087173100872,217.0,803.0,1.5316009117205118,fairlearn
3,4.436018957345971,4.47024504084014,10.62085308056872,10.558926487747957,8.018957345971565,8.596266044340723,45.48341232227488,51.01750291715286,13.421800947867299,13.551925320886815,211.0,857.0,0.9568939638602677,fairlearn
4,4.0042194092827,4.364089775561097,9.90295358649789,10.623441396508728,6.789029535864979,7.694513715710723,38.18987341772152,51.401496259351624,12.430379746835444,13.491271820448878,237.0,802.0,1.523044114674688,fairlearn
