,age_1,age_0,workclass_1,workclass_0,education_1,education_0,occupation_1,occupation_0,hours-per-week_1,hours-per-week_0,education-num_1,education-num_0,attr_1,attr_0,delta,experiment
0,30.969565217391306,39.7260579064588,5.234782608695652,5.443207126948775,9.047826086956523,9.873051224944321,9.395652173913044,8.282850779510023,29.404347826086955,41.28507795100223,10.804347826086957,12.41870824053452,230.0,449.0,0.7062149736162905,fairlearn
1,41.033422459893046,43.86459709379128,3.3997326203208558,3.700792602377807,9.29144385026738,9.455085865257596,6.121657754010696,7.21994715984148,36.00534759358289,42.14266842800529,11.304812834224599,11.379128137384413,748.0,1514.0,0.49153335572485785,fairlearn
2,40.862385321100916,45.69098143236074,4.440366972477064,4.582228116710875,11.385321100917432,11.128647214854112,10.155963302752294,10.255968169761273,31.642201834862384,40.61936339522546,12.15290519877676,12.86339522546419,327.0,754.0,0.7844657535186752,fairlearn
3,40.859030837004404,46.27787934186472,3.458149779735683,3.7989031078610602,9.951541850220265,9.707495429616088,4.140969162995595,4.749542961608775,37.00440528634361,47.74223034734918,11.757709251101321,12.654478976234003,227.0,547.0,1.0431282087223805,fairlearn
4,24.926315789473684,25.846153846153847,4.7894736842105265,5.102564102564102,13.105263157894736,12.820512820512821,5.473684210526316,5.743589743589744,16.71578947368421,17.55128205128205,10.91578947368421,10.884615384615385,95.0,78.0,0.014802185805135365,fairlearn
